tweet,bullying
"@KeenGaze I keep screengrabs not links, sorry.  Google ""Kate Millett sister NOW"" it should be near top of list.",1
@dgbattaglia Hard to tell but...I think that might have just been a troll.,1
"RT @nonirishpaddy: If someone hates you, it's because of what's between your ears, not what's between your legs #adviceforyoungfeminists",1
@shaner38 Hope not.  How will she pay her bills?,1
"@JanelleBrindle @lancewalton So is ""twat"".",1
".@SassNPearls They have no sense of irony or awareness. Or shame. Or decency. Or...well, I could do this all day...",1
@MechaSauce @shoe0nhead ...you have an armpit licking fetish?,1
.@DoWeWantTo #'s like this...I just spin the gallery on my tablet like the Price is Right wheel and use whatever meme or story I land on...,1
@Suppose_Not @DoeringNorman @JustLaurenB Hmm.  Cathy Young and who are other two?,1
@Suppose_Not @DoeringNorman @JustLaurenB Good call.,1
.@mikedevil741 Gotta take the bad w/ the good...,1
@_sinisterBen @JakSoulbright Never heard that before.,1
@HumanistFury Thanks.  That was one of the few memes I use that I made myself.,1
@The_Loki_Jotunn Awesome.,1
@LBigmann Best meme ever.  Yours?  Or where did you find it?,1
"@LBigmann Never saw.  It's perfect.  But, Twitter is not the same w/o her.",1
.@shelbylynne74 @TigerClaud Ahem... http://t.co/xeNJ5eX1Kh,1
".@shelbylynne74 @TigerClaud Real world evidence of this, please.",1
"@laurahollis61 @JustLaurenB He's a gay, known YouTuber.  I saw his video.  Unless he's Brando, it's real.",1
@shelbylynne74 @MechaSauce You just said men don't need equality.,1
@shelbylynne74 Should the default be equal?  50/50?,1
@shelbylynne74 @MechaSauce Women have MORE legal rights than men.,1
@DazzyTheMermaid @Bbrad5150 ...to racists.,1
@justcurious5432 @JustLaurenB Feminism.,1
"@thisonesakillaa Only times I'll block is if they spam or I think they'll try to ""Janet"" me.",1
"@LostSailorNY @thisonesakillaa Before WAM and the Janet &amp; GG bans, I had blocked two...one of which was an so called MRA.",1
.@comattwow @JustLaurenB Not doubting. Think feminist hypocrisy on Ladies Nights is a great example of their hypocrisy. Putting it out there,1
@OzyRatisbon You mean it shouldn't be?  Because it IS consent to parenthood for men today.,1
RT @conserv_miss: #IDontNeedFeminism #FemFreeFriday http://t.co/PnhzjRhHqR,1
.@brenbarber Chemaly is a special kind of twit. MASTER of whining about 3rd world horrors to justify writing about things like #PottyParity.,1
RT @SergeantKozi: @radioclashed @MT8_9 @CatsAreHorrible @thisonesakillaa @HoneyBadgerBite @naughty_nerdess That didn't take much http://t.c…,1
"@JakSoulbright @Stan_Philo  Sorry to hear that.  Get well, man.",1
RT @EqualityMen: This guy @FeministFailure  is an amazing writer regarding #feminism. http://t.co/ytOKDpaiga http://t.co/LMWvAEgS0A,1
RT @asredasmyhair: How  can feminists claim we don't have bodily autonomy? Like..being able to kill your unborn kid is not enough for you? …,1
RT @asredasmyhair: @YoungBLKRepub #FemFreeFriday http://t.co/d6gWiYwReX,1
"RT @SomeKindaBoogin: #IndieCadeEast Truth is, #GamerGate has nothing against indie games! We take issue with corrupt competitions, though. …",1
"@JustLaurenB @graphicfire No, seriously...went from ""fake/dumb"" to ""oh, God, it's real"" to ""super fake"" to ""holy...please tell me it's fake""",1
@graphicfire @JustLaurenB Sorry...I genuinely have no idea...real?  Not?  Best guess...,1
.@usdnobody @graphicfire I was sure it was fake...until it went too long...no one works that hard on a Poe...just vapid childish PC trash.,1
RT @RBPundit: Scott Walker should troll the left and get an online degree in Gender Studies.,1
"@motorcitybellex @SATANPLSS ...she was seriously, right?",1
"RT @SomeKindaBoogin: .@Sushilulutwitch good info, thanks. are we all seeing that MSM is about storytelling, not fact reporting? #gamergate",1
@DaftBrian @Sargon_of_Akkad Thanks for heads up.  I watched it.  Good stuff.,1
"@brenbarber  No doubt, but...talk about projection. First two sentences describe feminism perfectly.  No self awareness. #FeminismIsAwful",1
@kerpen @33jpj ...and Hillary pro-rapist.,1
"@alston_myles @BattleOfWho  Nope.  Hence, the two DIFFERENT terms.",1
"@Mrminibagel @alston_myles ...and whose definition is that anyway, Margaret Sanger's?",1
"@alston_myles @Mrminibagel ...sorry, just checked your TL.  I thought you were arguing in concert w/ this genius... http://t.co/CSEPnXse48",1
@The_Loki_Jotunn Sucking at math and logic is a requirement for feminism...,1
"@AmarinaW I (would) never read/see it, so I have no idea...what is the ""abuse"" they speak of?",1
RT @Oneiorosgrip: #adviceforyoungfeminists Be sure to employ double standards to excuse your bigotry. No one will notice. http://t.co/9wvQH…,1
"RT @Oneiorosgrip: #adviceforyoungfeminists Use ""wasn't me"" as a get out of responsibility free card for your movement. http://t.co/SFF00gEP…",1
".@Dogsplained @Oneiorosgrip ...was sure it was Poe, but...no one draws half a comic's worth of Poe.  Scary.  They are like termites...",1
"@Oneiorosgrip @Dogsplained That's what I thought at first...haven't read comics in a while, so...I have no reference.  Awesome job if fake.",1
@MSharkess Usually takes 20 to 120 minutes for RedScareBot...,1
@AmarinaW OK.  Did she/does she consent?,1
@AmarinaW OK.  My main interest is whether feminists will blame a book written by and read by women on men somehow.,1
"@AmarinaW You, too.",1
@ENDSexAbuseNOW Who is to blame for that?,1
.@38fanda Not even slightly...,1
@Starius @38fanda Shhh...it's funnier when they don't know... http://t.co/c8CtwSTqrY,1
"@CappyD Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)...",1
RT @MrShikaki: @_shemmie_ @srhbutts @cainejw @_icze4r @Dylof_ http://t.co/f1uyMrdg5G,1
RT @Oneiorosgrip: #adviceforyoungfeminists Don't worry. Nobody will notice your pet theory is ridiculous. Keep repeating it. http://t.co/EB…,1
@themanclaw Yes...and real shit...,1
@Menrwizards @Maniac_McGee27 @sara771987 Where is what from?,1
".@whatever541 @Iribrise For the first time ever I couldn't tell (been wrong sure, but I at least think I know) at all.  It's evidently real.",1
@BSKlein69  Just a troll.,1
"@ElizabethHobso6  I remember you praising a French feminist as being a good fem like CHS, what was her name again?",1
@ChubsSays ...for life.  Yes.,1
@ChubsSays @comattwow ...who is arguing that?,1
@comattwow @ChubsSays ...there is no beef here.,1
@comattwow @ChubsSays It allows me to simultaneously engage in specific conversation while putting out ideas I'd have to redundantly repeat?,1
@comattwow @ChubsSays ...it's not a negative or anti-you action.,1
"@comattwow @ChubsSays No, I said that about feminism.",1
"@comattwow @ChubsSays Again, talking about feminists, not you, man.",1
@thespypoet Prison is the same...except with more prison time.,1
"@comattwow @ChubsSays I remember/respect your story but, no...convo was about feminists opposing common sense preventative measures.",1
@comattwow @ChubsSays Everyone here opposes rape male or female.  Everyone here supports preventative measures.  It's all good...,1
@comattwow @ChubsSays ...I am attacking feminist's character.  No one else's.,1
RT @Oneiorosgrip: #adviceforyoungfeminists Learning some history will help you not take credit for things your movement didn't do http://t.…,1
RT @ManBot6000: #WhatFeminismGaveMe http://t.co/Pf1bdXdwWQ,1
@FraaankSalazar Just saw it a few days ago.  It's brilliant.  Need fifty more like it...,1
"@SnstrMephisto I don't keep links.  Google ""Kate Millett sister NOW"" and you'll find it. Her sister wrote it.",1
"@CathyYoung63 While you're in my TL, just wanted to say TY for all of great work you do challenging ""narrative"" w/ facts.  MUCH appreciated.",1
RT @Manabanana420: #WhatFeminismGaveMe http://t.co/W8YzllPbFS,1
RT @SomeKindaBoogin: #WhatFeminismGaveMe irony http://t.co/NsSXyZJXfk,1
RT @Shermertron: Gotta love exchanges like these. #QuestionsForMen #WhatFeminismGaveMe http://t.co/WuZiRVTHSy,1
RT @cooperlewis_: 3 followers till 1000!,1
@ElizabethHobso6 Is she just less bad that other feminists or genuinely advocates EQUAL equality a la CHS or Young?,1
@Angry_Feminazi They use Orwell as a playbook.,1
@antifempsycho2 Not in the EU...,1
@antifempsycho2 Me2. Never more patriotic than when I read people have gone to jail for free speech in supposedly democratic Western nations,1
@antifempsycho2 Two people went to jail in the UK for criticizing feminists.,1
@abillionjillian Only if you are unaware that feminism and the Women's Rights Movement are not the same.,1
@abillionjillian You seem like a nice girl. I just ask that u dig a little deeper into what feminism actually says/does vs what they claim.,1
@JustLaurenB @accountrejected Hmm...I think it's the jaw...her head is kinda shaped like home plate...to carry on the baseball motif...,1
#ILoveObama for knowingly retelling the wage gap myth &amp,1
@EqualityMen The motive doesn't lessen the outcome.,1
"@Allehegens Don't count any chickens...most of the GOP candidates suck and could well lose to uneducated ""history"" vagina voters.",1
@Allehegens Romney or Jeb would be huge mistakes.,1
@Allehegens Romney's image better than ever due to O but CO will not vote for a drug war supporter like him and GOP needs CO to get to 270.,1
"@QuetzalcoatLEL I just laughed at Kane's move.  Kid is sick.  Wish they'd used Geno over Letang, though...",1
@shacks2cents @JustLaurenB It's actually two separate proposals.  Real.  Insane.,1
@shacks2cents @JustLaurenB Sweden and the EU...,1
"@Allehegens Walker is clearly the one Dems fear.  I don't know much about him, either.",1
@Noin007 @Smackfacemcgee Atrocious.,1
@The_Last_Ride1 Exactly.  Thor is really not theirs to reinvent.  Do a female Daredevil or something if you want to pull that gimmick.,1
"RT @FeministFailure: Feminist just labeled me ""transphobic"" for not somehow magically knowing that they are ""fluidflux agender."" http://t.c…",1
"RT @FO7935: If you're a grown woman who hasn't gotten past your awkward teenage years of confusion and angst, you're probably a feminist",1
"RT @PeterPois: It's free speech when commenters threaten an innocent man, but if you question Sulkowicz's narrative: Shut up! http://t.co/v…",1
RT @WendyMcElroy1: Cathy Young's @CathyYoung63 article on the Columbia U. rape accusation and mattress carrying is superb. Must read. http:…,1
@DifoolJohn @ElizabethHobso6 Then I have no idea.,1
"RT @catfreq: Game On, NYPD! http://t.co/sdWhQbYRZG",1
"@LFESexuality So, you oppose #NoMorePage3 and the feminists trying to ban it, right?",1
"@Angry_Feminazi Would have added ""Be eaten by your cats"" but...140.",1
@ArdentAdvocate What's her major?  Welding for Kindergartners?,1
RT @robjamjar: @MT8_9 Maybe she was 'raped' by a cubist and it's a symbol of her burden,1
RT @uberfeminist: Did anybody get glass in the face during an American Sniper showing? These #FiftyShades fans play for keeps,1
"@PrivWhiteGirl But, sorry, who cares that the National Organization of Women was commie, you were talking about a trucker, right? Too funny.",1
@PrivWhiteGirl Yes. I find the sense of proportional relevance interesting.,1
"@PrivWhiteGirl Google ""Kate Millett sister NOW"" and enjoy.  Long read.",1
"@The_Loki_Jotunn @BristolBen @Oneiorosgrip That might be Poe, just FYI.  I think that was the quote of hers that couldn't be verified.",1
RT @p4ndiamond: Feminists say gaming is a boys club then they also say that half of gamers are women.. make up your damn mind?  #GamerGate …,1
"RT @redsteeze: Scientist lands a robot on a comet, feminists crucify him for his shirt. Biden licks ear of someone's wife - Silence http://…",1
@Securedhappines @WilliamBakerGG @JudgyBitch1 Nope.,1
.@chouhos @unoriginal_babe The blank stare.,1
RT @mitrebox: Guy who stabbed two people at busstop has face that says I'm going to stab you at a bus stop. http://t.co/nAp4hHbfUc,1
"RT @AsheSchow: If being pro-due process makes you pro-rape, does being anti-death penalty make you pro-murder? http://t.co/nR7E8hvBe3",1
"RT @thisonesakillaa: You could think of the worst possible idea ever, and it's still wouldn't be as bad as this one. http://t.co/hWPbTLjnS4",1
RT @PensInitiative: Retweet if you hate Ovechkin. Fav if you hate Ovechkin. Hate Ovechkin.,1
"@shaner38 Toss ""denied student loans"" onto that list, as well.",1
@shaner38 NHL pays back Rogers for new TV deal w McDavid.  Sabres get Eichel (sp?) Rekindles TOR/BUF divisional rivalry.  2 big TV markets.,1
@shaner38 Just my guess...it's now in my tweets as proof if it comes true.  I knew he'd rig the 2013 draft so the Avs could get Seth Jones.,1
"@shaner38 ...so I got the rigging part right, but not the scouting.",1
@shaner38 That's why a McDavid/Eichel rivalry w 2 big TV ratings markets that are geographic/division rivals makes TOO much sense to not rig,1
@shaner38 I said it for months.  Didn't know how good McKinnon was...,1
@shaner38 Avs REALLY needed the D man too...but they made right pick.,1
"@shaner38 Ahem...as a Pens fan, I can appreciate a system that rewards a well executed ""rebuild"" so...uh, yeah.",1
@shaner38 Exactly A well executed rebuild. But don't rewrite history. We tanked for 66 Fleury &amp,1
"RT @Lizzethismetal: Probably gonna piss off some #feminists
#yesallmen 
@MT8_9 http://t.co/QHo6dhumjc",1
.@EuroSlavA @JudgyBitch1 Might need some lube.  The tip is wider than her hips...,1
